Channel			  :,CH2
201,80.00
202,120.00
203,120.00
204,120.00
205,80.00
206,120.00
207,120.00
208,120.00
209,120.00
210,120.00
211,120.00
212,80.00
213,120.00
214,120.00
215,120.00
216,120.00
217,80.00
218,120.00
219,120.00
220,120.00
221,120.00
222,120.00
223,120.00
224,120.00
225,120.00
226,80.00
227,80.00
228,120.00
229,120.00
230,80.00
231,120.00
232,120.00
233,120.00
234,120.00
235,120.00
236,80.00
237,80.00
238,120.00
239,80.00
240,80.00
241,120.00
242,120.00
243,120.00
244,80.00
245,120.00
246,120.00
247,120.00
248,80.00
249,120.00
250,120.00
251,120.00
252,120.00
253,80.00
254,80.00
255,120.00
256,120.00
257,120.00
258,80.00
259,80.00
260,120.00
261,120.00
262,80.00
263,80.00
264,80.00
265,80.00
266,120.00
267,80.00
268,120.00
269,80.00
270,120.00
271,120.00
272,120.00
273,120.00
274,120.00
275,80.00
276,80.00
277,80.00
278,120.00
279,120.00
280,120.00
281,80.00
282,80.00
283,120.00
284,120.00
285,120.00
286,80.00
287,80.00
288,120.00
289,120.00
290,120.00
291,80.00
292,120.00
293,120.00
294,120.00
295,120.00
296,80.00
297,120.00
298,120.00
299,120.00
300,120.00
301,120.00
302,80.00
303,80.00
304,120.00
305,120.00
306,120.00
307,80.00
308,80.00
309,80.00
310,120.00
311,80.00
312,80.00
313,40.00
314,80.00
315,80.00
316,120.00
317,120.00
318,120.00
319,80.00
320,80.00
321,120.00
322,120.00
323,120.00
324,120.00
325,80.00
326,80.00
327,120.00
328,120.00
329,120.00
330,80.00
331,80.00
332,80.00
333,120.00
334,120.00
335,120.00
336,40.00
337,80.00
338,120.00
339,120.00
340,120.00
341,80.00
342,80.00
343,120.00
344,120.00
345,120.00
346,80.00
347,80.00
348,120.00
349,120.00
350,80.00
351,80.00
352,80.00
353,80.00
354,120.00
355,80.00
356,80.00
357,80.00
358,120.00
359,120.00
360,80.00
361,120.00
362,120.00
363,80.00
364,80.00
365,80.00
366,80.00
367,120.00
368,80.00
369,80.00
370,120.00
371,120.00
372,80.00
373,80.00
374,80.00
375,80.00
376,120.00
377,80.00
378,80.00
379,80.00
380,120.00
381,80.00
382,120.00
383,80.00
384,80.00
385,80.00
386,120.00
387,80.00
388,80.00
389,80.00
390,80.00
391,80.00
392,80.00
393,120.00
394,120.00
395,80.00
396,80.00
397,80.00
398,120.00
399,80.00
400,120.00
401,80.00
402,80.00
403,120.00
404,80.00
405,80.00
406,80.00
407,80.00
408,120.00
409,80.00
410,80.00
411,80.00
412,80.00
413,120.00
414,80.00
415,80.00
416,80.00
417,120.00
418,80.00
419,80.00
420,80.00
421,80.00
422,80.00
423,80.00
424,80.00
425,120.00
426,120.00
427,120.00
428,80.00
429,80.00
430,120.00
431,80.00
432,80.00
433,80.00
434,80.00
435,80.00
436,80.00
437,80.00
438,80.00
439,80.00
440,80.00
441,80.00
442,80.00
443,80.00
444,80.00
445,80.00
446,80.00
447,80.00
448,80.00
449,80.00
450,80.00
451,80.00
452,80.00
453,80.00
454,80.00
455,80.00
456,80.00
457,80.00
458,80.00
459,80.00
460,80.00
461,80.00
462,80.00
463,80.00
464,80.00
465,80.00
466,80.00
467,80.00
468,80.00
469,80.00
470,40.00
471,80.00
472,120.00
473,80.00
474,80.00
475,40.00
476,80.00
477,80.00
478,80.00
479,80.00
480,80.00
481,80.00
482,80.00
483,120.00
484,80.00
485,80.00
486,80.00
487,80.00
488,40.00
489,40.00
490,80.00
491,80.00
492,80.00
493,80.00
494,40.00
495,80.00
496,120.00
497,80.00
498,80.00
499,80.00
500,80.00
501,80.00
502,80.00
503,80.00
504,40.00
505,80.00
506,80.00
507,80.00
508,120.00
509,40.00
510,40.00
511,40.00
512,80.00
513,120.00
514,80.00
515,40.00
516,80.00
517,80.00
518,120.00
519,80.00
520,80.00
521,40.00
522,80.00
523,120.00
524,80.00
525,40.00
526,40.00
527,80.00
528,80.00
529,80.00
530,80.00
531,40.00
532,80.00
533,120.00
534,120.00
535,40.00
536,40.00
537,80.00
538,40.00
539,40.00
540,120.00
541,80.00
542,80.00
543,40.00
544,40.00
545,80.00
546,80.00
547,80.00
548,40.00
549,80.00
550,80.00
551,120.00
552,80.00
553,40.00
554,40.00
555,40.00
556,80.00
557,80.00
558,80.00
559,80.00
560,80.00
561,40.00
562,80.00
563,80.00
564,80.00
565,80.00
566,80.00
567,80.00
568,80.00
569,80.00
570,40.00
571,80.00
572,40.00
573,80.00
574,80.00
575,40.00
576,80.00
577,80.00
578,80.00
579,80.00
580,80.00
581,40.00
582,80.00
583,120.00
584,80.00
585,40.00
586,40.00
587,40.00
588,40.00
589,80.00
590,80.00
591,80.00
592,40.00
593,40.00
594,40.00
595,80.00
596,120.00
597,80.00
598,40.00
599,40.00
600,80.00
601,40.00
602,80.00
603,80.00
604,80.00
605,40.00
606,80.00
607,80.00
608,80.00
609,80.00
610,80.00
611,80.00
612,40.00
613,80.00
614,80.00
615,80.00
616,80.00
617,40.00
618,40.00
619,40.00
620,80.00
621,80.00
622,80.00
623,80.00
624,80.00
625,80.00
626,80.00
627,80.00
628,40.00
629,40.00
630,80.00
631,80.00
632,80.00
633,80.00
634,40.00
635,40.00
636,80.00
637,80.00
638,80.00
639,40.00
640,80.00
641,40.00
642,80.00
643,80.00
644,80.00
645,80.00
646,80.00
647,80.00
648,80.00
649,80.00
650,40.00
651,80.00
652,80.00
653,80.00
654,80.00
655,80.00
656,40.00
657,40.00
658,80.00
659,80.00
660,80.00
661,40.00
662,80.00
663,80.00
664,80.00
665,40.00
666,80.00
667,40.00
668,80.00
669,80.00
670,40.00
671,80.00
672,80.00
673,80.00
674,80.00
675,80.00
676,80.00
677,80.00
678,80.00
679,80.00
680,40.00
681,80.00
682,80.00
683,40.00
684,40.00
685,80.00
686,80.00
687,80.00
688,80.00
689,80.00
690,80.00
691,80.00
692,80.00
693,80.00
694,40.00
695,80.00
696,80.00
697,80.00
698,40.00
699,80.00
700,80.00
701,80.00
702,80.00
703,80.00
704,80.00
705,80.00
706,80.00
707,80.00
708,80.00
709,80.00
710,80.00
711,80.00
712,80.00
713,80.00
714,80.00
715,80.00
716,80.00
717,80.00
718,80.00
719,80.00
720,80.00
721,80.00
722,80.00
723,80.00
724,80.00
725,80.00
726,80.00
727,120.00
728,80.00
729,120.00
730,80.00
731,80.00
732,80.00
733,80.00
734,80.00
735,80.00
736,120.00
737,120.00
738,80.00
739,80.00
740,80.00
741,80.00
742,120.00
743,120.00
744,120.00
745,80.00
746,80.00
747,120.00
748,120.00
749,120.00
750,80.00
751,80.00
752,120.00
753,120.00
754,120.00
755,80.00
756,120.00
757,80.00
758,120.00
759,120.00
760,120.00
761,80.00
762,80.00
763,80.00
764,120.00
765,80.00
766,120.00
767,80.00
768,120.00
769,120.00
770,120.00
771,120.00
772,120.00
773,120.00
774,120.00
775,120.00
776,120.00
777,120.00
778,120.00
779,160.00
780,160.00
781,-120.00
782,-80.00
783,-40.00
784,-40.00
785,0.00
786,40.00
787,40.00
788,40.00
789,40.00
790,40.00
791,40.00
792,80.00
793,80.00
794,80.00
795,40.00
796,80.00
797,120.00
798,120.00
799,80.00
800,80.00
801,80.00
802,120.00
803,120.00
804,120.00
805,120.00
806,120.00
807,120.00
808,120.00
809,120.00
810,120.00
811,120.00
812,120.00
813,120.00
814,160.00
815,120.00
816,120.00
817,120.00
818,120.00
819,120.00
820,160.00
821,120.00
822,120.00
823,120.00
824,120.00
825,120.00
826,120.00
827,120.00
828,160.00
829,200.00
830,120.00
831,80.00
832,120.00
833,120.00
834,120.00
835,120.00
836,120.00
837,160.00
838,120.00
839,120.00
840,120.00
841,120.00
842,160.00
843,-1400.00
844,-3160.00
845,-3200.00
846,-3200.00
847,-3160.00
848,-3160.00
849,-3160.00
850,-3160.00
851,-3160.00
852,-3160.00
853,-3160.00
854,-3160.00
855,-3160.00
856,-3160.00
857,-3160.00
858,-3160.00
859,-3160.00
860,-3160.00
861,-3160.00
862,-3160.00
863,-3160.00
864,-3160.00
865,-3160.00
866,-3160.00
867,-3160.00
868,-3160.00
869,-3160.00
870,-3160.00
871,-3160.00
872,-3160.00
873,-3160.00
874,-3160.00
875,-3160.00
876,-3160.00
877,-3160.00
878,-3160.00
879,-3160.00
880,-3160.00
881,-3160.00
882,-3160.00
883,-3160.00
884,-3160.00
885,-3160.00
886,-3160.00
887,-3160.00
888,-3160.00
889,-3160.00
890,-3160.00
891,-3160.00
892,-3160.00
893,-3160.00
894,-3160.00
895,-3160.00
896,-3160.00
897,-3120.00
898,-3160.00
899,-3160.00
900,-3160.00
901,-3160.00
902,-3160.00
903,-3120.00
904,-3120.00
905,-3160.00
906,-3160.00
907,-3160.00
908,-3160.00
909,-3160.00
910,-3160.00
911,-3160.00
912,-3160.00
913,-3160.00
914,-3160.00
915,-3160.00
916,-3160.00
917,-3200.00
918,-3160.00
919,-3160.00
920,-3160.00
921,-3160.00
922,-3160.00
923,-3160.00
924,-3160.00
925,-3160.00
926,-3120.00
927,-3160.00
928,-3160.00
929,-3160.00
930,-3160.00
931,-3160.00
932,-3160.00
933,-3160.00
934,-3160.00
935,-3120.00
936,-3160.00
937,-3160.00
938,-3160.00
939,-3160.00
940,-3160.00
941,-3160.00
942,-3160.00
943,-3160.00
944,-3160.00
945,-3160.00
946,-3160.00
947,-3160.00
948,-3160.00
949,-3160.00
950,-3160.00
951,-3160.00
952,-3160.00
953,-3160.00
954,-3160.00
955,-3160.00
956,-3120.00
957,-3160.00
958,-3120.00
959,-3160.00
960,-3160.00
961,-3160.00
962,-3120.00
963,-3160.00
964,-3160.00
965,-3160.00
966,-3160.00
967,-3160.00
968,-3120.00
969,-3160.00
970,-3160.00
971,-3120.00
972,-3120.00
973,-3160.00
974,-3160.00
975,-3160.00
976,-3160.00
977,-3160.00
978,-3160.00
979,-3160.00
980,-3160.00
981,-3160.00
982,-3160.00
983,-3120.00
984,-3160.00
985,-3160.00
986,-3160.00
987,-3160.00
988,-3160.00
989,-3120.00
990,-3160.00
991,-3160.00
992,-3160.00
993,-3160.00
994,-3160.00
995,-3160.00
996,-3160.00
997,-3120.00
998,-3160.00
999,-3160.00
1000,-3160.00
1001,-3160.00
1002,-3160.00
1003,-3160.00
1004,-3160.00
1005,-3160.00
1006,-3160.00
1007,-3160.00
1008,-3120.00
1009,-3160.00
1010,-3160.00
1011,-3160.00
1012,-3160.00
1013,-3160.00
1014,-3120.00
1015,-3160.00
1016,-3160.00
1017,-3160.00
1018,-3120.00
1019,-3160.00
1020,-3160.00
1021,-3120.00
1022,-3120.00
1023,-3160.00
1024,-3160.00
1025,-3160.00
1026,-3120.00
1027,-3160.00
1028,-3120.00
1029,-3160.00
1030,-3160.00
1031,-3160.00
1032,-3160.00
1033,-3160.00
1034,-3160.00
1035,-3160.00
1036,-3120.00
1037,-3120.00
1038,-3160.00
1039,-3160.00
1040,-3120.00
1041,-3120.00
1042,-3160.00
1043,-3160.00
1044,-3160.00
1045,-3160.00
1046,-2960.00
1047,-2600.00
1048,-2280.00
1049,-2040.00
1050,-1800.00
1051,-1600.00
1052,-1360.00
1053,-1240.00
1054,-1120.00
1055,-960.00
1056,-840.00
1057,-760.00
1058,-640.00
1059,-560.00
1060,-440.00
1061,-440.00
1062,-360.00
1063,-320.00
1064,-240.00
1065,-200.00
1066,-200.00
1067,-200.00
1068,-120.00
1069,-120.00
1070,-80.00
1071,-40.00
1072,-40.00
1073,-40.00
1074,0.00
1075,40.00
1076,40.00
1077,40.00
1078,40.00
1079,40.00
1080,40.00
1081,40.00
1082,120.00
1083,80.00
1084,40.00
1085,80.00
1086,120.00
1087,120.00
1088,80.00
1089,80.00
1090,80.00
1091,120.00
1092,120.00
1093,120.00
1094,80.00
1095,120.00
1096,120.00
1097,120.00
1098,120.00
1099,80.00
1100,120.00
1101,120.00
1102,120.00
1103,120.00
1104,80.00
1105,120.00
1106,80.00
1107,80.00
1108,-240.00
1109,-3080.00
1110,-3120.00
1111,-3120.00
1112,-3160.00
1113,-3120.00
1114,-3120.00
1115,-3120.00
1116,-3160.00
1117,-3160.00
1118,-3120.00
1119,-3120.00
1120,-3120.00
1121,-3160.00
1122,-3120.00
1123,-3080.00
1124,-3080.00
1125,-3120.00
1126,-3120.00
1127,-3080.00
1128,-3120.00
1129,-3120.00
1130,-3120.00
1131,-3160.00
1132,-3120.00
1133,-3160.00
1134,-3120.00
1135,-3160.00
1136,-3120.00
1137,-3120.00
1138,-3120.00
1139,-3120.00
1140,-3160.00
1141,-3120.00
1142,-3080.00
1143,-3120.00
1144,-3120.00
1145,-3120.00
1146,-3120.00
1147,-3120.00
1148,-3120.00
1149,-3160.00
1150,-3120.00
1151,-3080.00
1152,-3120.00
1153,-3160.00
1154,-3120.00
1155,-3160.00
1156,-3080.00
1157,-3120.00
1158,-3160.00
1159,-3120.00
1160,-3160.00
1161,-3160.00
1162,-3120.00
1163,-3160.00
1164,-3080.00
1165,-3120.00
1166,-3080.00
1167,-3160.00
1168,-3160.00
1169,-3120.00
1170,-3120.00
1171,-2960.00
1172,-2600.00
1173,-2320.00
1174,-2000.00
1175,-1800.00
1176,-1600.00
1177,-1400.00
1178,-1240.00
1179,-1080.00
1180,-920.00
1181,-840.00
1182,-760.00
1183,-640.00
1184,-560.00
1185,-480.00
1186,-400.00
1187,-320.00
1188,-320.00
1189,-320.00
1190,-280.00
1191,-200.00
1192,-200.00
1193,-120.00
1194,-120.00
1195,-120.00
1196,-40.00
1197,-40.00
1198,-40.00
1199,-40.00
1200,40.00
1201,40.00
1202,40.00
1203,40.00
1204,80.00
1205,80.00
1206,80.00
1207,80.00
1208,80.00
1209,80.00
1210,80.00
1211,80.00
1212,80.00
1213,80.00
1214,120.00
1215,80.00
1216,80.00
1217,120.00
1218,80.00
1219,120.00
1220,80.00
1221,120.00
1222,120.00
1223,120.00
1224,80.00
1225,80.00
1226,120.00
1227,120.00
1228,120.00
1229,80.00
1230,120.00
1231,-240.00
1232,-3040.00
1233,-3120.00
1234,-3120.00
1235,-3120.00
1236,-3120.00
1237,-3080.00
1238,-3120.00
1239,-3120.00
1240,-3120.00
1241,-3080.00
1242,-3120.00
1243,-3120.00
1244,-3120.00
1245,-3080.00
1246,-3080.00
1247,-3120.00
1248,-3120.00
1249,-3120.00
1250,-3080.00
1251,-3120.00
1252,-3080.00
1253,-3120.00
1254,-3080.00
1255,-3080.00
1256,-3120.00
1257,-3120.00
1258,-3120.00
1259,-3080.00
1260,-3080.00
1261,-3120.00
1262,-3120.00
1263,-3080.00
1264,-3120.00
1265,-3080.00
1266,-3120.00
1267,-3120.00
1268,-3080.00
1269,-3120.00
1270,-3120.00
1271,-3120.00
1272,-3120.00
1273,-3080.00
1274,-3080.00
1275,-3120.00
1276,-3080.00
1277,-3120.00
1278,-3080.00
1279,-3080.00
1280,-3120.00
1281,-3120.00
1282,-3080.00
1283,-3120.00
1284,-3120.00
1285,-3120.00
1286,-3120.00
1287,-3120.00
1288,-3080.00
1289,-3120.00
1290,-3120.00
1291,-3120.00
1292,-3120.00
1293,-3120.00
1294,-2960.00
1295,-2560.00
1296,-2280.00
1297,-2000.00
1298,-1800.00
1299,-1600.00
1300,-1360.00
1301,-1240.00
1302,-1080.00
1303,-920.00
1304,-840.00
1305,-720.00
1306,-640.00
1307,-560.00
1308,-480.00
1309,-440.00
1310,-320.00
1311,-320.00
1312,-320.00
1313,-240.00
1314,-200.00
1315,-200.00
1316,-120.00
1317,-120.00
1318,-120.00
1319,-80.00
1320,-40.00
1321,-40.00
1322,-40.00
1323,0.00
1324,0.00
1325,40.00
1326,0.00
1327,40.00
1328,40.00
1329,40.00
1330,40.00
1331,40.00
1332,40.00
1333,80.00
1334,80.00
1335,80.00
1336,80.00
1337,80.00
1338,120.00
1339,80.00
1340,80.00
1341,80.00
1342,80.00
1343,80.00
1344,80.00
1345,80.00
1346,120.00
1347,80.00
1348,120.00
1349,120.00
1350,80.00
1351,80.00
1352,80.00
1353,80.00
1354,120.00
1355,120.00
1356,-360.00
1357,-3040.00
1358,-3120.00
1359,-3120.00
1360,-3080.00
1361,-3080.00
1362,-3080.00
1363,-3160.00
1364,-3080.00
1365,-3120.00
1366,-3080.00
1367,-3120.00
1368,-3120.00
1369,-3120.00
1370,-3120.00
1371,-3120.00
1372,-3120.00
1373,-3120.00
1374,-3080.00
1375,-3120.00
1376,-3080.00
1377,-3080.00
1378,-3120.00
1379,-3120.00
1380,-3080.00
1381,-3080.00
1382,-3120.00
1383,-3120.00
1384,-3120.00
1385,-3080.00
1386,-3120.00
1387,-3120.00
1388,-3080.00
1389,-3080.00
1390,-3120.00
1391,-3160.00
1392,-3120.00
1393,-3080.00
1394,-3120.00
1395,-3120.00
1396,-3120.00
1397,-3080.00
1398,-3120.00
1399,-3160.00
1400,-3160.00
1401,-3120.00
1402,-3080.00
1403,-3080.00
1404,-3120.00
1405,-3120.00
1406,-3120.00
1407,-3120.00
1408,-3080.00
1409,-3120.00
1410,-3080.00
1411,-3120.00
1412,-3120.00
1413,-3120.00
1414,-3120.00
1415,-3120.00
1416,-3120.00
1417,-3120.00
1418,-3120.00
1419,-2960.00
1420,-2560.00
1421,-2280.00
1422,-2040.00
1423,-1840.00
1424,-1600.00
1425,-1360.00
1426,-1240.00
1427,-1080.00
1428,-960.00
1429,-840.00
1430,-760.00
1431,-640.00
1432,-560.00
1433,-480.00
1434,-440.00
1435,-360.00
1436,-320.00
1437,-320.00
1438,-280.00
1439,-240.00
1440,-200.00
1441,-200.00
1442,-120.00
1443,-80.00
1444,-80.00
1445,-80.00
1446,-40.00
1447,0.00
1448,40.00
1449,0.00
1450,-40.00
1451,0.00
1452,0.00
1453,40.00
1454,40.00
1455,40.00
1456,40.00
1457,40.00
1458,40.00
1459,80.00
1460,40.00
1461,80.00
1462,40.00
1463,80.00
1464,80.00
1465,80.00
1466,80.00
1467,80.00
1468,80.00
1469,80.00
1470,80.00
1471,80.00
1472,80.00
1473,80.00
1474,40.00
1475,120.00
1476,120.00
1477,80.00
1478,80.00
1479,80.00
1480,80.00
1481,-280.00
1482,-3040.00
1483,-3120.00
1484,-3120.00
1485,-3080.00
1486,-3080.00
1487,-3080.00
1488,-3120.00
1489,-3080.00
1490,-3120.00
1491,-3080.00
1492,-3160.00
1493,-3120.00
1494,-3080.00
1495,-3080.00
1496,-3120.00
1497,-3120.00
1498,-3120.00
1499,-3120.00
1500,-3120.00
1501,-3160.00
1502,-3080.00
1503,-3080.00
1504,-3120.00
1505,-3120.00
1506,-3160.00
1507,-3120.00
1508,-3080.00
1509,-3080.00
1510,-3120.00
1511,-3160.00
1512,-3120.00
1513,-3120.00
1514,-3120.00
1515,-3160.00
1516,-3120.00
1517,-3120.00
1518,-3080.00
1519,-3120.00
1520,-3160.00
1521,-3120.00
1522,-3080.00
1523,-3080.00
1524,-3120.00
1525,-3160.00
1526,-3160.00
1527,-3160.00
1528,-3120.00
1529,-3120.00
1530,-3160.00
1531,-3080.00
1532,-3120.00
1533,-3120.00
1534,-3120.00
1535,-3120.00
1536,-3080.00
1537,-3080.00
1538,-3120.00
1539,-3080.00
1540,-3120.00
1541,-3120.00
1542,-3120.00
1543,-3120.00
1544,-2920.00
1545,-2560.00
1546,-2320.00
1547,-2040.00
1548,-1800.00
1549,-1600.00
1550,-1360.00
1551,-1280.00
1552,-1120.00
1553,-960.00
1554,-880.00
1555,-760.00
1556,-680.00
1557,-600.00
1558,-480.00
1559,-440.00
1560,-400.00
1561,-320.00
1562,-280.00
1563,-280.00
1564,-240.00
1565,-200.00
1566,-160.00
1567,-120.00
1568,-120.00
1569,-80.00
1570,-80.00
1571,-40.00
1572,-40.00
1573,-40.00
1574,0.00
1575,0.00
1576,0.00
1577,0.00
1578,40.00
1579,40.00
1580,40.00
1581,40.00
1582,40.00
1583,40.00
1584,40.00
1585,40.00
1586,80.00
1587,40.00
1588,80.00
1589,80.00
1590,40.00
1591,40.00
1592,80.00
1593,80.00
1594,80.00
1595,80.00
1596,80.00
1597,80.00
1598,80.00
1599,80.00
1600,80.00
1601,80.00
1602,80.00
1603,40.00
1604,80.00
1605,80.00
1606,-320.00
1607,-3080.00
1608,-3120.00
1609,-3120.00
1610,-3080.00
1611,-3120.00
1612,-3120.00
1613,-3120.00
1614,-3120.00
1615,-3080.00
1616,-3080.00
1617,-3160.00
1618,-3120.00
1619,-3080.00
1620,-3080.00
1621,-3120.00
1622,-3160.00
1623,-3080.00
1624,-3120.00
1625,-3120.00
1626,-3080.00
1627,-3080.00
1628,-3080.00
1629,-3120.00
1630,-3120.00
1631,-3080.00
1632,-3080.00
1633,-3080.00
1634,-3120.00
1635,-3120.00
1636,-3120.00
1637,-3120.00
1638,-3080.00
1639,-3080.00
1640,-3160.00
1641,-3080.00
1642,-3080.00
1643,-3080.00
1644,-3120.00
1645,-3120.00
1646,-3120.00
1647,-3160.00
1648,-3160.00
1649,-3120.00
1650,-3120.00
1651,-3120.00
1652,-3080.00
1653,-3120.00
1654,-3120.00
1655,-3120.00
1656,-3120.00
1657,-3120.00
1658,-3120.00
1659,-3120.00
1660,-3160.00
1661,-3080.00
1662,-3120.00
1663,-3120.00
1664,-3120.00
1665,-3120.00
1666,-3120.00
1667,-3120.00
1668,-3120.00
1669,-2920.00
1670,-2560.00
1671,-2320.00
1672,-2040.00
1673,-1840.00
1674,-1560.00
1675,-1400.00
1676,-1280.00
1677,-1120.00
1678,-960.00
1679,-840.00
1680,-760.00
1681,-640.00
1682,-600.00
1683,-520.00
1684,-440.00
1685,-400.00
1686,-320.00
1687,-320.00
1688,-320.00
1689,-280.00
1690,-200.00
1691,-120.00
1692,-120.00
1693,-120.00
1694,-120.00
1695,-80.00
1696,-40.00
1697,-40.00
1698,-40.00
1699,-40.00
1700,0.00
1701,0.00
1702,40.00
1703,0.00
1704,0.00
1705,40.00
1706,40.00
1707,40.00
1708,40.00
1709,40.00
1710,40.00
1711,80.00
1712,40.00
1713,40.00
1714,40.00
1715,40.00
1716,80.00
1717,80.00
1718,40.00
1719,80.00
1720,80.00
1721,80.00
1722,80.00
1723,80.00
1724,80.00
1725,80.00
1726,40.00
1727,80.00
1728,80.00
1729,80.00
1730,40.00
1731,-360.00
1732,-3080.00
1733,-3080.00
1734,-3120.00
1735,-3080.00
1736,-3120.00
1737,-3160.00
1738,-3080.00
1739,-3120.00
1740,-3120.00
1741,-3120.00
1742,-3120.00
1743,-3080.00
1744,-3120.00
1745,-3120.00
1746,-3160.00
1747,-3080.00
1748,-3120.00
1749,-3120.00
1750,-3160.00
1751,-3120.00
1752,-3080.00
1753,-3120.00
1754,-3120.00
1755,-3080.00
1756,-3080.00
1757,-3080.00
1758,-3120.00
1759,-3120.00
1760,-3080.00
1761,-3080.00
1762,-3080.00
1763,-3120.00
1764,-3080.00
1765,-3120.00
1766,-3120.00
1767,-3120.00
1768,-3120.00
1769,-3120.00
1770,-3080.00
1771,-3120.00
1772,-3120.00
1773,-3120.00
1774,-3120.00
1775,-3080.00
1776,-3080.00
1777,-3080.00
1778,-3120.00
1779,-3080.00
1780,-3080.00
1781,-3120.00
1782,-3120.00
1783,-3120.00
1784,-3080.00
1785,-3120.00
1786,-3080.00
1787,-3120.00
1788,-3120.00
1789,-3120.00
1790,-3120.00
1791,-3120.00
1792,-3120.00
1793,-3120.00
1794,-2880.00
1795,-2560.00
1796,-2360.00
1797,-2040.00
1798,-1840.00
1799,-1600.00
1800,-1080.00
1801,-920.00
1802,-880.00
1803,-800.00
1804,-680.00
1805,-560.00
1806,-480.00
1807,-480.00
1808,-400.00
1809,-320.00
1810,-320.00
1811,-280.00
1812,-200.00
1813,-240.00
1814,-200.00
1815,-160.00
1816,-120.00
1817,-120.00
1818,-80.00
1819,-80.00
1820,-40.00
1821,-40.00
1822,0.00
1823,0.00
1824,0.00
1825,0.00
1826,0.00
1827,40.00
1828,40.00
1829,40.00
1830,0.00
1831,40.00
1832,80.00
1833,40.00
1834,40.00
1835,40.00
1836,40.00
1837,80.00
1838,80.00
1839,40.00
1840,40.00
1841,40.00
1842,120.00
1843,80.00
1844,40.00
1845,40.00
1846,40.00
1847,80.00
1848,80.00
1849,80.00
1850,80.00
1851,80.00
1852,40.00
1853,40.00
1854,-440.00
1855,-3080.00
1856,-3120.00
1857,-3120.00
1858,-3120.00
1859,-3120.00
1860,-3120.00
1861,-3120.00
1862,-3160.00
1863,-3120.00
1864,-3120.00
1865,-3080.00
1866,-3160.00
1867,-3160.00
1868,-3160.00
1869,-3120.00
1870,-3120.00
1871,-3120.00
1872,-3120.00
1873,-3160.00
1874,-3160.00
1875,-3120.00
1876,-3160.00
1877,-3160.00
1878,-3160.00
1879,-3120.00
1880,-3120.00
1881,-3160.00
1882,-3160.00
1883,-3160.00
1884,-3160.00
1885,-3120.00
1886,-3120.00
1887,-3160.00
1888,-3160.00
1889,-3160.00
1890,-3160.00
1891,-3160.00
1892,-3160.00
1893,-3160.00
1894,-3160.00
1895,-3160.00
1896,-3160.00
1897,-3160.00
1898,-3160.00
1899,-3160.00
1900,-3160.00
1901,-3160.00
