Channel			  :,CH1
Frequency			  :,F=39.45Hz
Period 			  :,T=25.35ms
PK-PK				  :,Vpp=984.0mV
Average			  :,V=7.680mV
Vertical pos		  :,0.00mV
Probe attenuation	  :,1X
Voltage per ADC value:,8.00mV
Time interval		  :,20.00uS

index,CH1_Voltage(mV)
1919,96.00
1920,104.00
1921,128.00
1922,160.00
1923,168.00
1924,184.00
1925,192.00
1926,216.00
1927,224.00
1928,216.00
1929,224.00
1930,216.00
1931,216.00
1932,192.00
1933,176.00
1934,168.00
1935,136.00
1936,120.00
1937,104.00
1938,88.00
1939,80.00
1940,64.00
1941,48.00
1942,48.00
1943,40.00
1944,48.00
1945,48.00
1946,64.00
1947,64.00
1948,88.00
1949,96.00
1950,120.00
1951,144.00
1952,160.00
1953,168.00
1954,184.00
1955,192.00
1956,208.00
1957,216.00
1958,216.00
1959,208.00
1960,200.00
1961,192.00
1962,176.00
1963,168.00
1964,144.00
1965,128.00
1966,96.00
1967,96.00
1968,80.00
1969,64.00
1970,56.00
1971,48.00
1972,40.00
1973,40.00
1974,48.00
1975,48.00
1976,56.00
1977,72.00
1978,80.00
1979,96.00
1980,120.00
1981,144.00
1982,160.00
1983,176.00
1984,176.00
1985,192.00
1986,184.00
1987,208.00
1988,192.00
1989,200.00
1990,184.00
1991,176.00
1992,168.00
1993,144.00
1994,136.00
1995,96.00
1996,96.00
1997,80.00
1998,64.00
1999,56.00
2000,48.00
2001,40.00
2002,40.00
2003,40.00
2004,48.00
2005,56.00
2006,64.00
2007,80.00
2008,88.00
2009,104.00
2010,128.00
2011,144.00
2012,152.00
2013,168.00
2014,176.00
2015,184.00
2016,192.00
2017,192.00
2018,192.00
2019,176.00
2020,176.00
2021,168.00
2022,152.00
2023,136.00
2024,120.00
2025,104.00
2026,88.00
2027,80.00
2028,64.00
2029,56.00
2030,40.00
2031,40.00
2032,32.00
2033,40.00
2034,40.00
2035,56.00
2036,64.00
2037,88.00
2038,88.00
2039,104.00
2040,120.00
2041,136.00
2042,152.00
2043,168.00
2044,168.00
2045,184.00
2046,184.00
2047,176.00
2048,176.00
2049,176.00
2050,168.00
2051,152.00
2052,-376.00
2053,-336.00
2054,-296.00
2055,-256.00
2056,-216.00
2057,-176.00
2058,-144.00
2059,-112.00
2060,-104.00
2061,-96.00
2062,-104.00
2063,-112.00
2064,-128.00
2065,-160.00
2066,-184.00
2067,-232.00
2068,-272.00
2069,-304.00
2070,-352.00
2071,-384.00
2072,-416.00
2073,-440.00
2074,-464.00
2075,-488.00
2076,-472.00
2077,-480.00
2078,-464.00
2079,-440.00
2080,-416.00
2081,-384.00
2082,-344.00
2083,-304.00
2084,-272.00
2085,-232.00
2086,-184.00
2087,-144.00
2088,-136.00
2089,-96.00
2090,-96.00
2091,-96.00
2092,-104.00
2093,-112.00
2094,-128.00
2095,-160.00
2096,-192.00
2097,-240.00
2098,-280.00
2099,-312.00
2100,-352.00
2101,-376.00
2102,-408.00
2103,-432.00
2104,-448.00
2105,-456.00
2106,-464.00
2107,-448.00
2108,-432.00
2109,-408.00
2110,-384.00
2111,-352.00
2112,-312.00
2113,-272.00
2114,-232.00
2115,-192.00
2116,-160.00
2117,-128.00
2118,-112.00
2119,-96.00
2120,-96.00
2121,-88.00
2122,-96.00
2123,-112.00
2124,-136.00
2125,-168.00
2126,-200.00
2127,-248.00
2128,-272.00
2129,-312.00
2130,-352.00
2131,-368.00
2132,-392.00
2133,-424.00
2134,-432.00
2135,-432.00
2136,-432.00
2137,-424.00
2138,-408.00
2139,-376.00
2140,-352.00
2141,-312.00
2142,-280.00
2143,-248.00
2144,-200.00
2145,-176.00
2146,-136.00
2147,-112.00
2148,-96.00
2149,-88.00
2150,-80.00
2151,-88.00
2152,-96.00
2153,-112.00
2154,-136.00
2155,-176.00
2156,-216.00
2157,-248.00
2158,-280.00
2159,-312.00
2160,-352.00
2161,-368.00
2162,-384.00
2163,-408.00
2164,-408.00
2165,-416.00
2166,-408.00
2167,-392.00
2168,-376.00
2169,-352.00
2170,-320.00
2171,-288.00
2172,-248.00
2173,-216.00
2174,-184.00
2175,-144.00
2176,-120.00
2177,-96.00
2178,-88.00
2179,-80.00
2180,-80.00
2181,-88.00
2182,-96.00
2183,-128.00
2184,-144.00
2185,-184.00
2186,-208.00
2187,-256.00
2188,-280.00
2189,-304.00
2190,-344.00
2191,-368.00
2192,-376.00
2193,-392.00
2194,-392.00
2195,-392.00
2196,-376.00
2197,-368.00
2198,-352.00
2199,-312.00
2200,-288.00
2201,-256.00
2202,-224.00
2203,-184.00
2204,-160.00
2205,-128.00
2206,-104.00
2207,-88.00
2208,-80.00
2209,-72.00
2210,-80.00
2211,-88.00
2212,-104.00
2213,-120.00
2214,-152.00
2215,-184.00
2216,-224.00
2217,-248.00
2218,-280.00
2219,-304.00
2220,-328.00
2221,-352.00
2222,-360.00
2223,-368.00
2224,-368.00
2225,-368.00
2226,-368.00
2227,-352.00
2228,-312.00
2229,-288.00
2230,-264.00
2231,-232.00
2232,-184.00
2233,-168.00
2234,-128.00
2235,-112.00
2236,-96.00
2237,-80.00
2238,-72.00
2239,-80.00
2240,-80.00
2241,-96.00
2242,-104.00
2243,-128.00
2244,-160.00
2245,-184.00
2246,-216.00
2247,-248.00
2248,-280.00
2249,-304.00
2250,-328.00
2251,-344.00
2252,-352.00
2253,-360.00
2254,-360.00
2255,-352.00
2256,-336.00
2257,-312.00
2258,-288.00
2259,-264.00
2260,-232.00
2261,-192.00
2262,-176.00
2263,-136.00
2264,-120.00
2265,-96.00
2266,-80.00
2267,-72.00
2268,-64.00
2269,-64.00
2270,-80.00
2271,-88.00
2272,-112.00
2273,-136.00
2274,-160.00
2275,-184.00
2276,-224.00
2277,-248.00
2278,-280.00
2279,-296.00
2280,-320.00
2281,-336.00
2282,-336.00
2283,-344.00
2284,-328.00
2285,-320.00
2286,-304.00
2287,-288.00
2288,-272.00
2289,-232.00
2290,-216.00
2291,-176.00
2292,-160.00
2293,-128.00
2294,-104.00
2295,-88.00
2296,-72.00
2297,-56.00
2298,-56.00
2299,-64.00
2300,-80.00
2301,-88.00
2302,-112.00
2303,-144.00
2304,-176.00
2305,-184.00
2306,-216.00
2307,-248.00
2308,-272.00
2309,-288.00
2310,-304.00
2311,-320.00
2312,-320.00
2313,-312.00
2314,-312.00
2315,-304.00
2316,-280.00
2317,-264.00
2318,-240.00
2319,-208.00
2320,-184.00
2321,-160.00
2322,-128.00
2323,-104.00
2324,-88.00
2325,-80.00
2326,-56.00
2327,-56.00
2328,-56.00
2329,-72.00
2330,-80.00
2331,-104.00
2332,-112.00
2333,-144.00
2334,-176.00
2335,-192.00
2336,-216.00
2337,-256.00
2338,-272.00
2339,-288.00
2340,-296.00
2341,-304.00
2342,-312.00
2343,-304.00
2344,-288.00
2345,-280.00
2346,-264.00
2347,-248.00
2348,-216.00
2349,-184.00
2350,-168.00
2351,-136.00
2352,-112.00
2353,-88.00
2354,-80.00
2355,-56.00
2356,-56.00
2357,-56.00
2358,-48.00
2359,-64.00
2360,-80.00
2361,-96.00
2362,-128.00
2363,-144.00
2364,-176.00
2365,-192.00
2366,-216.00
2367,-248.00
2368,-264.00
2369,-280.00
2370,-288.00
2371,-288.00
2372,-288.00
2373,-288.00
2374,-280.00
2375,-256.00
2376,-240.00
2377,-224.00
2378,-184.00
2379,-176.00
2380,-136.00
2381,-120.00
2382,-96.00
2383,-80.00
2384,-72.00
2385,-48.00
2386,-48.00
2387,-56.00
2388,-56.00
2389,-64.00
2390,-80.00
2391,-96.00
2392,-128.00
2393,-160.00
2394,-176.00
2395,-192.00
2396,-216.00
2397,-232.00
2398,-256.00
2399,-272.00
2400,-272.00
2401,-272.00
2402,-256.00
2403,-240.00
2404,-216.00
2405,-192.00
2406,-176.00
2407,-152.00
2408,-120.00
2409,-104.00
2410,-80.00
2411,-72.00
2412,-56.00
2413,-48.00
2414,-40.00
2415,-48.00
2416,-56.00
2417,-72.00
2418,-88.00
2419,-112.00
2420,-128.00
2421,-160.00
2422,-176.00
2423,-192.00
2424,-216.00
2425,-232.00
2426,-248.00
2427,-256.00
2428,-264.00
2429,-264.00
2430,-256.00
2431,-248.00
2432,-240.00
2433,-216.00
2434,-192.00
2435,-184.00
2436,-160.00
2437,-128.00
2438,-112.00
2439,-88.00
2440,-72.00
2441,-56.00
2442,-40.00
2443,-40.00
2444,-40.00
2445,-40.00
2446,-56.00
2447,-64.00
2448,-96.00
2449,-112.00
2450,-128.00
2451,-152.00
2452,-176.00
2453,-192.00
2454,-224.00
2455,-232.00
2456,-248.00
2457,-248.00
2458,-256.00
2459,-248.00
2460,-248.00
2461,-232.00
2462,-216.00
2463,-200.00
2464,-184.00
2465,-168.00
2466,-136.00
2467,-112.00
2468,-96.00
2469,-72.00
2470,-56.00
2471,-48.00
2472,-32.00
2473,-40.00
2474,-32.00
2475,-48.00
2476,-56.00
2477,-72.00
2478,-88.00
2479,-112.00
2480,-128.00
2481,-152.00
2482,-176.00
2483,-192.00
2484,-208.00
2485,-232.00
2486,-232.00
2487,-232.00
2488,-240.00
2489,-232.00
2490,-232.00
2491,-224.00
2492,-200.00
2493,-184.00
2494,-160.00
2495,-136.00
2496,-120.00
2497,-96.00
2498,-80.00
2499,-64.00
2500,-56.00
2501,-32.00
2502,-32.00
2503,-40.00
2504,-40.00
2505,-48.00
2506,-56.00
2507,-80.00
2508,-96.00
2509,-120.00
2510,-136.00
2511,-160.00
2512,-176.00
2513,-192.00
2514,-208.00
2515,-216.00
2516,-232.00
2517,-232.00
2518,-216.00
2519,-224.00
2520,-224.00
2521,-192.00
2522,-184.00
2523,-160.00
2524,-144.00
2525,-120.00
2526,-112.00
2527,-80.00
2528,-72.00
2529,-56.00
2530,-40.00
2531,-40.00
2532,-24.00
2533,-32.00
2534,-40.00
2535,-48.00
2536,-64.00
2537,-80.00
2538,-96.00
2539,-120.00
2540,-136.00
2541,-152.00
2542,-176.00
2543,-184.00
2544,-192.00
2545,-208.00
2546,-224.00
2547,-224.00
2548,-208.00
2549,-200.00
2550,-192.00
2551,-184.00
2552,-176.00
2553,-144.00
2554,-128.00
2555,-112.00
2556,-88.00
2557,-72.00
2558,-48.00
2559,-40.00
2560,-32.00
2561,-24.00
2562,-32.00
2563,-32.00
2564,-32.00
2565,-56.00
2566,-72.00
2567,-80.00
2568,-96.00
2569,-112.00
2570,-144.00
2571,-152.00
2572,-176.00
2573,-184.00
2574,-192.00
2575,-192.00
2576,-208.00
2577,-192.00
2578,-192.00
2579,-184.00
2580,-184.00
2581,-176.00
2582,-152.00
2583,-128.00
2584,-112.00
2585,-96.00
2586,-80.00
2587,-56.00
2588,-40.00
2589,-40.00
2590,-24.00
2591,-24.00
2592,-24.00
2593,-32.00
2594,-40.00
2595,-56.00
2596,-72.00
2597,-88.00
2598,-96.00
2599,-128.00
2600,-136.00
2601,-152.00
2602,-168.00
2603,-184.00
2604,-184.00
2605,-192.00
2606,-184.00
2607,-184.00
2608,-184.00
2609,-176.00
2610,-168.00
2611,-160.00
2612,-136.00
2613,-112.00
2614,-96.00
2615,-80.00
2616,-72.00
2617,-56.00
2618,-48.00
2619,-32.00
2620,-32.00
2621,-24.00
2622,-16.00
2623,-48.00
2624,-40.00
2625,-56.00
2626,-72.00
2627,-88.00
2628,-112.00
2629,-128.00
2630,-136.00
2631,-160.00
2632,-176.00
2633,-184.00
2634,-184.00
2635,-184.00
2636,-184.00
2637,-184.00
2638,-176.00
2639,-168.00
2640,-160.00
2641,-136.00
2642,-128.00
2643,-96.00
2644,-88.00
2645,-72.00
2646,-56.00
2647,-40.00
2648,-32.00
2649,-24.00
2650,-24.00
2651,-24.00
2652,-24.00
2653,-32.00
2654,-56.00
2655,-64.00
2656,-80.00
2657,-96.00
2658,-112.00
2659,-128.00
2660,-136.00
2661,-160.00
2662,-160.00
2663,-176.00
2664,-176.00
2665,-176.00
2666,-176.00
2667,-176.00
2668,-160.00
2669,-160.00
2670,-136.00
2671,-128.00
2672,-104.00
2673,-88.00
2674,-72.00
2675,-56.00
2676,-40.00
2677,-24.00
2678,-24.00
2679,-16.00
2680,-16.00
2681,-16.00
2682,-24.00
2683,-32.00
2684,-40.00
2685,-64.00
2686,-80.00
2687,-96.00
2688,-112.00
2689,-120.00
2690,416.00
2691,456.00
2692,472.00
2693,480.00
2694,496.00
2695,496.00
2696,488.00
2697,472.00
2698,456.00
2699,416.00
2700,376.00
2701,336.00
2702,296.00
2703,256.00
2704,208.00
2705,168.00
2706,136.00
2707,104.00
2708,96.00
2709,96.00
2710,88.00
2711,104.00
2712,120.00
2713,152.00
2714,176.00
2715,224.00
2716,256.00
2717,296.00
2718,344.00
2719,376.00
2720,416.00
2721,440.00
2722,456.00
2723,464.00
2724,472.00
2725,472.00
2726,464.00
2727,432.00
2728,416.00
2729,368.00
2730,344.00
2731,304.00
2732,264.00
2733,224.00
2734,176.00
2735,152.00
2736,120.00
2737,104.00
2738,88.00
2739,88.00
2740,96.00
2741,104.00
2742,128.00
2743,160.00
2744,192.00
2745,224.00
2746,272.00
2747,296.00
2748,344.00
2749,376.00
2750,392.00
2751,432.00
2752,440.00
2753,456.00
2754,456.00
2755,456.00
2756,432.00
2757,408.00
2758,384.00
2759,344.00
2760,312.00
2761,272.00
2762,232.00
2763,192.00
2764,168.00
2765,136.00
2766,96.00
2767,96.00
2768,88.00
2769,80.00
2770,96.00
2771,104.00
2772,128.00
2773,168.00
2774,192.00
2775,232.00
2776,272.00
2777,312.00
2778,344.00
2779,376.00
2780,400.00
2781,416.00
2782,432.00
2783,440.00
2784,432.00
2785,424.00
2786,400.00
2787,384.00
2788,352.00
2789,320.00
2790,280.00
2791,240.00
2792,216.00
2793,168.00
2794,144.00
2795,112.00
2796,96.00
2797,88.00
2798,88.00
2799,88.00
2800,96.00
2801,112.00
2802,144.00
2803,168.00
2804,192.00
2805,240.00
2806,272.00
2807,304.00
2808,344.00
2809,360.00
2810,392.00
2811,400.00
2812,408.00
2813,416.00
2814,416.00
2815,400.00
2816,376.00
2817,352.00
2818,312.00
2819,280.00
2820,256.00
2821,224.00
2822,176.00
2823,152.00
2824,120.00
2825,96.00
2826,88.00
2827,80.00
2828,80.00
2829,88.00
2830,96.00
2831,112.00
2832,144.00
2833,176.00
2834,208.00
2835,240.00
2836,272.00
2837,304.00
2838,344.00
2839,360.00
2840,376.00
2841,392.00
2842,392.00
2843,392.00
2844,384.00
2845,376.00
2846,352.00
2847,320.00
2848,288.00
2849,256.00
2850,224.00
2851,192.00
2852,160.00
2853,136.00
2854,104.00
2855,88.00
2856,88.00
2857,80.00
2858,80.00
2859,88.00
2860,104.00
2861,120.00
2862,152.00
2863,184.00
2864,216.00
2865,248.00
2866,280.00
2867,296.00
2868,336.00
2869,344.00
2870,360.00
2871,376.00
2872,376.00
2873,360.00
2874,360.00
2875,344.00
2876,320.00
2877,296.00
2878,272.00
2879,216.00
2880,200.00
2881,168.00
2882,144.00
2883,112.00
2884,96.00
2885,80.00
2886,80.00
2887,80.00
2888,80.00
2889,88.00
2890,104.00
2891,128.00
2892,160.00
2893,184.00
2894,216.00
2895,256.00
2896,272.00
2897,296.00
2898,328.00
2899,344.00
2900,352.00
2901,352.00
2902,360.00
2903,352.00
2904,336.00
2905,320.00
2906,296.00
2907,272.00
2908,240.00
2909,208.00
2910,176.00
2911,152.00
2912,120.00
2913,104.00
2914,80.00
2915,80.00
2916,80.00
2917,80.00
2918,80.00
2919,88.00
2920,96.00
2921,136.00
2922,160.00
2923,192.00
2924,216.00
2925,248.00
2926,272.00
2927,296.00
2928,320.00
2929,336.00
2930,336.00
2931,344.00
2932,336.00
2933,328.00
2934,312.00
2935,296.00
2936,272.00
2937,240.00
2938,216.00
2939,184.00
2940,160.00
2941,128.00
2942,104.00
2943,80.00
2944,80.00
2945,72.00
2946,64.00
2947,72.00
2948,80.00
2949,96.00
2950,112.00
2951,136.00
2952,160.00
2953,200.00
2954,224.00
2955,248.00
2956,272.00
2957,288.00
2958,304.00
2959,320.00
2960,312.00
2961,328.00
2962,312.00
2963,304.00
2964,280.00
2965,272.00
2966,248.00
2967,216.00
2968,192.00
2969,168.00
2970,136.00
2971,112.00
2972,96.00
2973,88.00
2974,64.00
2975,64.00
2976,72.00
2977,72.00
2978,88.00
2979,96.00
2980,120.00
2981,136.00
2982,168.00
2983,200.00
2984,224.00
2985,240.00
2986,272.00
2987,288.00
2988,296.00
2989,304.00
2990,312.00
2991,312.00
2992,304.00
2993,288.00
2994,272.00
2995,248.00
2996,224.00
2997,192.00
2998,176.00
2999,144.00
3000,88.00
3001,72.00
3002,64.00
3003,56.00
3004,64.00
3005,72.00
3006,80.00
3007,96.00
3008,120.00
3009,152.00
3010,176.00
3011,200.00
3012,224.00
3013,240.00
3014,272.00
3015,280.00
3016,280.00
3017,296.00
3018,288.00
3019,280.00
3020,280.00
3021,272.00
3022,256.00
3023,216.00
3024,200.00
3025,176.00
3026,152.00
3027,128.00
3028,104.00
3029,88.00
3030,72.00
3031,64.00
3032,56.00
3033,56.00
3034,64.00
3035,80.00
3036,88.00
3037,104.00
3038,120.00
3039,152.00
3040,176.00
3041,200.00
3042,224.00
3043,240.00
3044,256.00
3045,272.00
3046,272.00
3047,280.00
3048,280.00
3049,272.00
3050,256.00
3051,240.00
3052,224.00
3053,192.00
3054,176.00
3055,160.00
3056,128.00
3057,112.00
3058,88.00
3059,80.00
3060,72.00
3061,56.00
3062,48.00
3063,56.00
3064,72.00
3065,80.00
3066,88.00
3067,112.00
3068,136.00
3069,152.00
3070,176.00
3071,192.00
3072,224.00
3073,240.00
3074,256.00
3075,272.00
3076,272.00
3077,272.00
3078,272.00
3079,248.00
3080,240.00
3081,224.00
3082,208.00
3083,176.00
3084,160.00
3085,136.00
3086,112.00
3087,96.00
3088,80.00
3089,64.00
3090,56.00
3091,56.00
3092,40.00
3093,56.00
3094,64.00
3095,88.00
3096,96.00
3097,104.00
3098,136.00
3099,160.00
3100,176.00
3101,192.00
3102,216.00
3103,224.00
3104,240.00
3105,264.00
3106,256.00
3107,264.00
3108,240.00
3109,240.00
3110,224.00
3111,208.00
3112,176.00
3113,168.00
3114,128.00
3115,128.00
3116,104.00
3117,88.00
3118,64.00
3119,48.00
3120,56.00
3121,56.00
3122,40.00
3123,56.00
3124,72.00
3125,80.00
3126,88.00
3127,120.00
3128,136.00
3129,160.00
3130,176.00
3131,192.00
3132,216.00
3133,232.00
3134,240.00
3135,240.00
3136,240.00
3137,240.00
3138,216.00
3139,224.00
3140,208.00
3141,192.00
3142,168.00
3143,144.00
3144,128.00
3145,104.00
3146,80.00
3147,72.00
3148,48.00
3149,56.00
3150,48.00
3151,48.00
3152,48.00
3153,48.00
3154,72.00
3155,88.00
3156,96.00
3157,120.00
3158,136.00
3159,160.00
3160,176.00
3161,200.00
3162,216.00
3163,216.00
3164,216.00
3165,232.00
3166,224.00
3167,232.00
3168,216.00
3169,208.00
3170,192.00
3171,168.00
3172,160.00
3173,128.00
3174,112.00
3175,88.00
3176,88.00
3177,64.00
3178,56.00
3179,48.00
3180,48.00
3181,48.00
3182,40.00
3183,64.00
3184,80.00
3185,80.00
3186,104.00
3187,120.00
3188,136.00
3189,160.00
3190,176.00
3191,192.00
3192,208.00
3193,216.00
3194,224.00
3195,224.00
3196,216.00
3197,216.00
3198,200.00
3199,192.00
3200,168.00
3201,160.00
3202,136.00
3203,112.00
3204,96.00
3205,80.00
3206,64.00
3207,56.00
3208,48.00
3209,48.00
3210,40.00
3211,48.00
3212,56.00
3213,64.00
3214,80.00
3215,88.00
3216,112.00
3217,136.00
3218,136.00
3219,160.00
3220,176.00
3221,192.00
3222,192.00
3223,208.00
3224,208.00
3225,216.00
3226,208.00
3227,200.00
3228,192.00
3229,176.00
3230,152.00
3231,136.00
3232,120.00
3233,104.00
3234,88.00
3235,64.00
3236,56.00
3237,56.00
3238,48.00
3239,40.00
3240,48.00
3241,40.00
3242,56.00
3243,64.00
3244,80.00
3245,88.00
3246,112.00
3247,120.00
3248,144.00
3249,168.00
3250,176.00
3251,192.00
3252,192.00
3253,200.00
3254,192.00
3255,176.00
3256,200.00
3257,184.00
3258,176.00
3259,160.00
3260,128.00
3261,120.00
3262,88.00
3263,88.00
3264,80.00
3265,64.00
3266,48.00
3267,48.00
3268,40.00
3269,40.00
3270,40.00
3271,48.00
3272,64.00
3273,64.00
3274,80.00
3275,96.00
3276,104.00
3277,128.00
3278,144.00
3279,168.00
3280,168.00
3281,184.00
3282,192.00
3283,192.00
3284,192.00
3285,192.00
3286,176.00
3287,176.00
3288,160.00
3289,144.00
3290,120.00
3291,96.00
3292,88.00
3293,80.00
3294,72.00
3295,48.00
3296,40.00
3297,32.00
3298,40.00
3299,40.00
3300,48.00
3301,48.00
3302,48.00
3303,64.00
3304,88.00
3305,88.00
3306,112.00
3307,128.00
3308,144.00
3309,160.00
3310,168.00
3311,176.00
3312,176.00
3313,176.00
3314,176.00
3315,-480.00
3316,-464.00
3317,-440.00
3318,-400.00
3319,-360.00
3320,-320.00
3321,-280.00
3322,-248.00
3323,-192.00
3324,-160.00
3325,-136.00
3326,-112.00
3327,-96.00
3328,-96.00
3329,-104.00
3330,-112.00
3331,-136.00
3332,-160.00
3333,-200.00
3334,-240.00
3335,-280.00
3336,-320.00
3337,-368.00
3338,-392.00
3339,-432.00
3340,-448.00
3341,-464.00
3342,-472.00
3343,-480.00
3344,-464.00
3345,-464.00
3346,-432.00
3347,-408.00
3348,-368.00
3349,-328.00
3350,-288.00
3351,-248.00
3352,-208.00
3353,-176.00
3354,-136.00
3355,-112.00
3356,-96.00
3357,-96.00
3358,-96.00
3359,-104.00
3360,-120.00
3361,-144.00
3362,-176.00
3363,-208.00
3364,-248.00
3365,-280.00
3366,-320.00
3367,-360.00
3368,-392.00
3369,-416.00
3370,-432.00
3371,-456.00
3372,-464.00
3373,-456.00
3374,-440.00
3375,-424.00
3376,-392.00
3377,-368.00
3378,-328.00
3379,-296.00
3380,-248.00
3381,-216.00
3382,-184.00
3383,-152.00
3384,-120.00
3385,-96.00
3386,-96.00
3387,-88.00
3388,-96.00
3389,-104.00
3390,-120.00
3391,-144.00
3392,-176.00
3393,-208.00
3394,-248.00
3395,-288.00
3396,-320.00
3397,-360.00
3398,-384.00
3399,-408.00
3400,-424.00
3401,-432.00
3402,-432.00
3403,-424.00
3404,-416.00
3405,-392.00
3406,-368.00
3407,-336.00
3408,-304.00
3409,-264.00
3410,-232.00
3411,-184.00
3412,-160.00
3413,-128.00
3414,-104.00
3415,-96.00
3416,-88.00
3417,-88.00
3418,-96.00
3419,-112.00
3420,-136.00
3421,-160.00
3422,-184.00
3423,-216.00
3424,-256.00
3425,-288.00
3426,-320.00
3427,-352.00
3428,-368.00
3429,-392.00
3430,-408.00
3431,-408.00
3432,-408.00
3433,-408.00
3434,-384.00
3435,-368.00
3436,-336.00
3437,-296.00
3438,-272.00
3439,-240.00
3440,-200.00
3441,-176.00
3442,-136.00
3443,-112.00
3444,-96.00
3445,-80.00
3446,-80.00
3447,-88.00
3448,-96.00
3449,-96.00
3450,-128.00
3451,-160.00
3452,-184.00
3453,-232.00
3454,-256.00
3455,-288.00
3456,-320.00
3457,-344.00
3458,-368.00
3459,-384.00
3460,-392.00
3461,-392.00
3462,-392.00
3463,-376.00
3464,-360.00
3465,-336.00
3466,-304.00
3467,-280.00
3468,-240.00
3469,-208.00
3470,-176.00
3471,-144.00
3472,-120.00
3473,-96.00
3474,-80.00
3475,-72.00
3476,-80.00
3477,-80.00
3478,-96.00
3479,-104.00
3480,-128.00
3481,-160.00
3482,-184.00
3483,-224.00
3484,-256.00
3485,-288.00
3486,-312.00
3487,-336.00
3488,-368.00
3489,-368.00
3490,-368.00
3491,-368.00
3492,-368.00
3493,-352.00
3494,-328.00
3495,-304.00
3496,-280.00
3497,-248.00
3498,-216.00
3499,-184.00
3500,-152.00
3501,-120.00
3502,-104.00
3503,-80.00
3504,-80.00
3505,-72.00
3506,-72.00
3507,-80.00
3508,-96.00
3509,-112.00
3510,-136.00
3511,-176.00
3512,-192.00
3513,-232.00
3514,-264.00
3515,-288.00
3516,-304.00
3517,-328.00
3518,-344.00
3519,-352.00
3520,-352.00
3521,-352.00
3522,-344.00
3523,-328.00
3524,-304.00
3525,-280.00
3526,-256.00
3527,-224.00
3528,-184.00
3529,-160.00
3530,-128.00
3531,-104.00
3532,-88.00
3533,-72.00
3534,-72.00
3535,-64.00
3536,-72.00
3537,-80.00
3538,-96.00
3539,-112.00
3540,-144.00
3541,-176.00
3542,-192.00
3543,-224.00
3544,-264.00
3545,-288.00
3546,-304.00
3547,-320.00
3548,-336.00
3549,-336.00
3550,-336.00
3551,-328.00
3552,-320.00
3553,-304.00
3554,-280.00
3555,-256.00
3556,-224.00
3557,-192.00
3558,-176.00
3559,-136.00
3560,-112.00
3561,-96.00
3562,-80.00
3563,-64.00
3564,-56.00
3565,-64.00
3566,-72.00
3567,-80.00
3568,-104.00
3569,-128.00
3570,-152.00
3571,-176.00
3572,-200.00
3573,-232.00
3574,-256.00
3575,-280.00
3576,-288.00
3577,-304.00
3578,-320.00
3579,-320.00
3580,-312.00
3581,-312.00
3582,-288.00
3583,-280.00
3584,-264.00
3585,-232.00
3586,-192.00
3587,-176.00
3588,-152.00
3589,-120.00
3590,-96.00
3591,-80.00
3592,-72.00
3593,-56.00
3594,-56.00
3595,-56.00
3596,-72.00
3597,-88.00
3598,-96.00
3599,-128.00
3600,-200.00
3601,-232.00
3602,-256.00
3603,-280.00
3604,-288.00
3605,-296.00
3606,-304.00
3607,-296.00
3608,-304.00
3609,-288.00
3610,-272.00
3611,-256.00
3612,-232.00
3613,-208.00
3614,-184.00
3615,-152.00
3616,-128.00
3617,-104.00
3618,-80.00
3619,-72.00
3620,-56.00
3621,-56.00
3622,-56.00
3623,-56.00
3624,-72.00
3625,-88.00
3626,-112.00
3627,-128.00
3628,-152.00
3629,-184.00
3630,-200.00
3631,-232.00
3632,-256.00
3633,-272.00
3634,-280.00
3635,-280.00
3636,-288.00
3637,-280.00
3638,-280.00
3639,-280.00
3640,-248.00
3641,-232.00
3642,-208.00
3643,-184.00
3644,-152.00
3645,-128.00
3646,-112.00
3647,-96.00
3648,-72.00
3649,-56.00
3650,-56.00
3651,-48.00
3652,-48.00
3653,-64.00
3654,-72.00
3655,-88.00
3656,-104.00
3657,-136.00
3658,-160.00
3659,-184.00
3660,-200.00
3661,-224.00
3662,-248.00
3663,-264.00
3664,-272.00
3665,-280.00
3666,-280.00
3667,-280.00
3668,-264.00
3669,-248.00
3670,-232.00
3671,-208.00
3672,-184.00
3673,-160.00
3674,-136.00
3675,-112.00
3676,-96.00
3677,-80.00
3678,-64.00
3679,-48.00
3680,-40.00
3681,-48.00
3682,-56.00
3683,-56.00
3684,-80.00
3685,-96.00
3686,-112.00
3687,-136.00
3688,-160.00
3689,-184.00
3690,-200.00
3691,-224.00
3692,-248.00
3693,-256.00
3694,-264.00
3695,-264.00
3696,-256.00
3697,-256.00
3698,-256.00
3699,-232.00
3700,-216.00
3701,-184.00
3702,-168.00
3703,-144.00
3704,-128.00
3705,-96.00
3706,-80.00
3707,-64.00
3708,-48.00
3709,-40.00
3710,-40.00
3711,-40.00
3712,-56.00
3713,-56.00
3714,-72.00
3715,-96.00
3716,-120.00
3717,-144.00
3718,-168.00
3719,-184.00
3720,-200.00
3721,-216.00
3722,-232.00
3723,-248.00
3724,-248.00
3725,-248.00
3726,-240.00
3727,-248.00
3728,-224.00
3729,-216.00
3730,-184.00
3731,-176.00
3732,-152.00
3733,-128.00
3734,-112.00
3735,-88.00
3736,-72.00
3737,-56.00
3738,-40.00
3739,-40.00
3740,-40.00
3741,-40.00
3742,-56.00
3743,-64.00
