Channel			  :,CH1
355,-176.00
356,-192.00
357,-152.00
358,-56.00
359,80.00
360,160.00
361,184.00
362,152.00
363,72.00
364,-56.00
365,-136.00
366,-176.00
367,-152.00
368,-64.00
369,48.00
370,128.00
371,168.00
372,136.00
373,80.00
374,-24.00
375,-112.00
376,-152.00
377,-136.00
378,-64.00
379,16.00
380,104.00
381,136.00
382,128.00
383,88.00
384,-8.00
385,-88.00
386,-128.00
387,-128.00
388,-72.00
389,0.00
390,88.00
391,120.00
392,120.00
393,80.00
394,0.00
395,-72.00
396,-112.00
397,-112.00
398,-72.00
399,-8.00
400,64.00
401,104.00
402,112.00
403,80.00
404,16.00
405,-48.00
406,-96.00
407,-104.00
408,-80.00
409,-8.00
410,40.00
411,88.00
412,96.00
413,80.00
414,32.00
415,-40.00
416,-80.00
417,-96.00
418,-72.00
419,-24.00
420,40.00
421,80.00
422,88.00
423,88.00
424,40.00
425,-24.00
426,-80.00
427,-96.00
428,-80.00
429,-40.00
430,32.00
431,72.00
432,96.00
433,88.00
434,48.00
435,-8.00
436,-72.00
437,-88.00
438,-80.00
439,-40.00
440,8.00
441,72.00
442,88.00
443,88.00
444,56.00
445,0.00
446,-56.00
447,-88.00
448,-88.00
449,-48.00
450,0.00
451,56.00
452,88.00
453,88.00
454,64.00
455,24.00
456,-56.00
457,-96.00
458,-104.00
459,-72.00
460,0.00
461,56.00
462,88.00
463,96.00
464,72.00
465,24.00
466,-40.00
467,-104.00
468,-104.00
469,-88.00
470,-24.00
471,48.00
472,96.00
473,104.00
474,96.00
475,40.00
476,-32.00
477,-96.00
478,-112.00
479,-96.00
480,-32.00
481,48.00
482,96.00
483,128.00
484,104.00
485,56.00
486,-24.00
487,-96.00
488,-128.00
489,-112.00
490,-56.00
491,32.00
492,104.00
493,136.00
494,136.00
495,80.00
496,-8.00
497,-104.00
498,-144.00
499,-144.00
500,-80.00
501,16.00
502,104.00
503,160.00
504,160.00
505,96.00
506,0.00
507,-104.00
508,-160.00
509,-168.00
510,-112.00
511,0.00
512,96.00
513,176.00
514,176.00
515,128.00
516,16.00
517,-96.00
518,-176.00
519,-184.00
520,-136.00
521,-24.00
522,96.00
523,184.00
524,208.00
525,160.00
526,48.00
527,-88.00
528,-184.00
529,-216.00
530,-176.00
531,-64.00
532,88.00
533,192.00
534,232.00
535,192.00
536,88.00
537,-72.00
538,-184.00
539,-240.00
540,-216.00
541,-96.00
542,64.00
543,200.00
544,272.00
545,216.00
546,120.00
547,-56.00
548,-184.00
549,-272.00
550,-240.00
551,-128.00
552,40.00
553,200.00
554,280.00
555,264.00
556,152.00
557,-16.00
558,-184.00
559,-280.00
560,-280.00
561,-176.00
562,8.00
563,176.00
564,288.00
565,296.00
566,192.00
567,24.00
568,-176.00
569,-288.00
570,-312.00
571,-224.00
572,-24.00
573,176.00
574,296.00
575,328.00
576,240.00
577,64.00
578,-160.00
579,-296.00
580,-344.00
581,-256.00
582,-72.00
583,152.00
584,304.00
585,360.00
586,280.00
587,96.00
588,-128.00
589,-296.00
590,-368.00
591,-296.00
592,-112.00
593,120.00
594,312.00
595,368.00
596,320.00
597,128.00
598,-104.00
599,-296.00
600,-160.00
601,88.00
602,296.00
603,400.00
604,360.00
605,192.00
606,-56.00
607,-288.00
608,-392.00
609,-368.00
610,-216.00
611,40.00
612,280.00
613,400.00
614,392.00
615,240.00
616,-8.00
617,-264.00
618,-408.00
619,-392.00
620,-248.00
621,-8.00
622,256.00
623,408.00
624,416.00
625,280.00
626,40.00
627,-232.00
628,-392.00
629,-424.00
630,-288.00
631,-56.00
632,224.00
633,400.00
634,440.00
635,312.00
636,88.00
637,-192.00
638,-384.00
639,-432.00
640,-328.00
641,-96.00
642,184.00
643,384.00
644,456.00
645,360.00
646,128.00
647,-160.00
648,-368.00
649,-448.00
650,-368.00
651,-144.00
652,136.00
653,360.00
654,456.00
655,384.00
656,176.00
657,-112.00
658,-352.00
659,-448.00
660,-384.00
661,-184.00
662,96.00
663,344.00
664,456.00
665,408.00
666,224.00
667,-56.00
668,-312.00
669,-440.00
670,-408.00
671,-232.00
672,48.00
673,296.00
674,440.00
675,432.00
676,264.00
677,-8.00
678,-272.00
679,-424.00
680,-424.00
681,-272.00
682,-8.00
683,248.00
684,424.00
685,440.00
686,296.00
687,48.00
688,-224.00
689,-408.00
690,-432.00
691,-304.00
692,-56.00
693,216.00
694,392.00
695,440.00
696,328.00
697,88.00
698,-184.00
699,-368.00
700,-424.00
701,-328.00
702,-104.00
703,168.00
704,360.00
705,432.00
706,352.00
707,136.00
708,-128.00
709,-336.00
710,-416.00
711,-352.00
712,-160.00
713,96.00
714,328.00
715,408.00
716,360.00
717,176.00
718,-80.00
719,-296.00
720,-392.00
721,-360.00
722,-184.00
723,64.00
724,272.00
725,392.00
726,360.00
727,208.00
728,-24.00
729,-256.00
730,-368.00
731,-360.00
732,-224.00
733,16.00
734,232.00
735,360.00
736,360.00
737,232.00
738,24.00
739,-200.00
740,-336.00
741,-352.00
742,-240.00
743,-24.00
744,184.00
745,320.00
746,336.00
747,248.00
748,48.00
749,-160.00
750,-304.00
751,-336.00
752,-248.00
753,-72.00
754,144.00
755,280.00
756,320.00
757,256.00
758,88.00
759,-104.00
760,-272.00
761,-312.00
762,-248.00
763,-96.00
764,104.00
765,256.00
766,304.00
767,256.00
768,104.00
769,-80.00
770,-232.00
771,-280.00
772,-248.00
773,-112.00
774,64.00
775,208.00
776,272.00
777,240.00
778,128.00
779,-32.00
780,-184.00
781,-256.00
782,-240.00
783,-128.00
784,32.00
785,168.00
786,240.00
787,240.00
788,128.00
789,0.00
790,-152.00
791,-232.00
792,-232.00
793,-136.00
794,0.00
795,128.00
796,216.00
797,216.00
798,144.00
799,16.00
800,-112.00
801,-192.00
802,-200.00
803,-136.00
804,-24.00
805,104.00
806,176.00
807,192.00
808,152.00
809,40.00
810,-80.00
811,-176.00
812,-184.00
813,-136.00
814,-40.00
815,80.00
816,152.00
817,176.00
818,136.00
819,56.00
820,-56.00
821,-144.00
822,-168.00
823,-128.00
824,-48.00
825,48.00
826,128.00
827,152.00
828,136.00
829,64.00
830,-40.00
831,-112.00
832,-144.00
833,-128.00
834,-56.00
835,32.00
836,96.00
837,136.00
838,120.00
839,64.00
840,-8.00
841,-88.00
842,-128.00
843,-112.00
844,-64.00
845,16.00
846,88.00
847,112.00
848,112.00
849,72.00
850,-8.00
851,-72.00
852,-112.00
853,-112.00
854,-72.00
855,-16.00
856,64.00
857,104.00
858,104.00
859,72.00
860,16.00
861,-48.00
862,-96.00
863,-96.00
864,-72.00
865,-8.00
866,56.00
867,88.00
868,96.00
869,80.00
870,32.00
871,-40.00
872,-88.00
873,-96.00
874,-72.00
875,-16.00
876,48.00
877,88.00
878,96.00
879,80.00
880,32.00
881,-24.00
882,-72.00
883,-96.00
884,-80.00
885,-24.00
886,24.00
887,72.00
888,88.00
889,80.00
890,40.00
891,-16.00
892,-72.00
893,-88.00
894,-80.00
895,-32.00
896,16.00
897,72.00
898,88.00
899,80.00
900,56.00
901,-8.00
902,-64.00
903,-88.00
904,-88.00
905,-48.00
906,0.00
907,64.00
908,96.00
909,88.00
910,64.00
911,8.00
912,-48.00
913,-96.00
914,-96.00
915,-64.00
916,-16.00
917,56.00
918,88.00
919,96.00
920,80.00
921,8.00
922,-48.00
923,-96.00
924,-104.00
925,-80.00
926,-16.00
927,56.00
928,96.00
929,112.00
930,88.00
931,32.00
932,-40.00
933,-96.00
934,-128.00
935,-96.00
936,-32.00
937,48.00
938,104.00
939,128.00
940,112.00
941,48.00
942,-32.00
943,-112.00
944,-136.00
945,-128.00
946,-56.00
947,40.00
948,96.00
949,144.00
950,136.00
951,80.00
952,-16.00
953,-96.00
954,-144.00
955,-144.00
956,-80.00
957,16.00
958,104.00
959,160.00
960,168.00
961,96.00
962,0.00
963,-96.00
964,-176.00
965,-176.00
966,-112.00
967,0.00
968,104.00
969,176.00
970,184.00
971,120.00
972,8.00
973,-104.00
974,-184.00
975,-200.00
976,-144.00
977,-24.00
978,104.00
979,192.00
980,216.00
981,168.00
982,56.00
983,-96.00
984,-192.00
985,-224.00
986,-176.00
987,-56.00
988,88.00
989,200.00
990,240.00
991,192.00
992,80.00
993,-80.00
994,-200.00
995,-248.00
996,-208.00
997,-88.00
998,80.00
999,208.00
1000,272.00
1001,232.00
1002,96.00
1003,-56.00
1004,-200.00
1005,-272.00
1006,-240.00
1007,-120.00
1008,48.00
1009,208.00
1010,288.00
1011,272.00
1012,152.00
1013,-24.00
1014,-192.00
1015,-280.00
1016,-280.00
1017,-160.00
1018,32.00
1019,208.00
1020,296.00
1021,296.00
1022,184.00
1023,0.00
1024,-184.00
1025,-304.00
1026,-312.00
1027,-200.00
1028,-8.00
1029,192.00
1030,320.00
1031,328.00
1032,232.00
1033,48.00
1034,-176.00
1035,-312.00
1036,-352.00
1037,-248.00
1038,-48.00
1039,168.00
1040,320.00
1041,360.00
1042,280.00
1043,88.00
1044,-152.00
1045,-312.00
1046,-368.00
1047,-288.00
1048,-96.00
1049,136.00
1050,320.00
1051,392.00
1052,312.00
1053,120.00
1054,-120.00
1055,-312.00
1056,-392.00
1057,-328.00
1058,-144.00
1059,104.00
1060,320.00
1061,408.00
1062,352.00
1063,176.00
1064,-80.00
1065,-296.00
1066,-400.00
1067,-368.00
1068,-184.00
1069,72.00
1070,296.00
1071,416.00
1072,392.00
1073,224.00
1074,-48.00
1075,-280.00
1076,-408.00
1077,-392.00
1078,-248.00
1079,16.00
1080,272.00
1081,416.00
1082,416.00
1083,272.00
1084,0.00
1085,-248.00
1086,-400.00
1087,-416.00
1088,-280.00
1089,-40.00
1090,240.00
1091,408.00
1092,440.00
1093,312.00
1094,72.00
1095,-216.00
1096,-392.00
1097,-440.00
1098,-328.00
1099,-88.00
1100,192.00
1101,392.00
1102,456.00
1103,344.00
1104,120.00
1105,-168.00
1106,-376.00
1107,-464.00
1108,-368.00
1109,-128.00
1110,160.00
1111,368.00
1112,456.00
1113,384.00
1114,168.00
1115,-112.00
1116,-352.00
1117,-456.00
1118,-384.00
1119,-184.00
1120,104.00
1121,344.00
1122,456.00
1123,400.00
1124,216.00
1125,-64.00
1126,-320.00
1127,-440.00
1128,-416.00
1129,-232.00
1130,56.00
1131,304.00
1132,432.00
1133,416.00
1134,264.00
1135,-8.00
1136,-280.00
1137,-424.00
1138,-424.00
1139,-280.00
1140,-8.00
1141,264.00
1142,424.00
1143,432.00
1144,288.00
1145,48.00
1146,-232.00
1147,-408.00
1148,-424.00
1149,-304.00
1150,-56.00
1151,216.00
1152,392.00
1153,432.00
1154,320.00
1155,88.00
1156,-184.00
1157,-368.00
1158,-424.00
1159,-320.00
1160,-96.00
1161,168.00
1162,360.00
1163,432.00
1164,344.00
1165,128.00
1166,-136.00
1167,-336.00
1168,-408.00
1169,-336.00
1170,-136.00
1171,120.00
1172,328.00
1173,400.00
1174,336.00
1175,168.00
1176,-88.00
1177,-296.00
1178,-392.00
1179,-352.00
1180,-176.00
1181,80.00
1182,280.00
1183,384.00
1184,352.00
1185,192.00
1186,-40.00
1187,-256.00
1188,-368.00
1189,-352.00
1190,-200.00
1191,32.00
1192,240.00
1193,360.00
1194,344.00
1195,216.00
1196,0.00
1197,-208.00
1198,-336.00
1199,-336.00
1200,192.00
1201,312.00
1202,336.00
1203,232.00
1204,48.00
1205,-168.00
1206,-304.00
1207,-320.00
1208,-232.00
1209,-48.00
1210,160.00
1211,288.00
1212,320.00
1213,240.00
1214,72.00
1215,-120.00
1216,-264.00
1217,-304.00
1218,-232.00
1219,-80.00
1220,104.00
1221,256.00
1222,296.00
1223,240.00
1224,88.00
1225,-88.00
1226,-232.00
1227,-280.00
1228,-232.00
1229,-96.00
1230,80.00
1231,216.00
1232,272.00
1233,216.00
1234,104.00
1235,-56.00
1236,-184.00
1237,-256.00
1238,-232.00
1239,-120.00
1240,48.00
1241,176.00
1242,240.00
1243,224.00
1244,120.00
1245,-16.00
1246,-152.00
1247,-216.00
1248,-216.00
1249,-128.00
1250,0.00
1251,152.00
1252,208.00
1253,216.00
1254,128.00
1255,0.00
1256,-120.00
1257,-192.00
1258,-192.00
1259,-128.00
1260,-8.00
1261,112.00
1262,176.00
1263,192.00
1264,136.00
1265,32.00
1266,-88.00
1267,-168.00
1268,-176.00
1269,-128.00
1270,-24.00
1271,80.00
1272,152.00
1273,160.00
1274,128.00
1275,48.00
1276,-56.00
1277,-136.00
1278,-160.00
1279,-128.00
1280,-40.00
1281,56.00
1282,128.00
1283,152.00
1284,120.00
1285,56.00
1286,-32.00
1287,-120.00
1288,-144.00
1289,-112.00
1290,-48.00
1291,40.00
1292,96.00
1293,128.00
1294,120.00
1295,72.00
1296,-16.00
1297,-88.00
1298,-120.00
1299,-112.00
1300,-56.00
1301,24.00
1302,88.00
1303,96.00
1304,96.00
1305,72.00
1306,0.00
1307,-80.00
1308,-112.00
1309,-96.00
1310,-64.00
1311,0.00
1312,72.00
1313,96.00
1314,96.00
1315,72.00
1316,8.00
1317,-48.00
1318,-96.00
1319,-104.00
1320,-72.00
1321,-8.00
1322,48.00
1323,88.00
1324,96.00
1325,80.00
1326,8.00
1327,-32.00
1328,-80.00
1329,-96.00
1330,-72.00
1331,-16.00
1332,48.00
1333,88.00
1334,88.00
1335,72.00
1336,32.00
1337,-24.00
1338,-72.00
1339,-96.00
1340,-72.00
1341,-24.00
1342,32.00
1343,80.00
1344,88.00
1345,80.00
1346,48.00
1347,-16.00
1348,-72.00
1349,-88.00
1350,-80.00
1351,-32.00
1352,24.00
1353,80.00
1354,88.00
1355,88.00
1356,56.00
1357,0.00
1358,-56.00
1359,-96.00
1360,-88.00
1361,-56.00
1362,8.00
1363,64.00
1364,88.00
1365,88.00
1366,64.00
1367,0.00
1368,-56.00
1369,-96.00
1370,-96.00
1371,-72.00
1372,-8.00
1373,64.00
1374,96.00
1375,104.00
1376,80.00
1377,16.00
1378,-48.00
1379,-104.00
1380,-112.00
1381,-80.00
1382,-16.00
1383,56.00
1384,104.00
1385,120.00
1386,96.00
1387,40.00
1388,-40.00
1389,-112.00
1390,-120.00
1391,-104.00
1392,-32.00
1393,48.00
1394,112.00
1395,136.00
1396,104.00
1397,48.00
1398,-40.00
1399,-112.00
1400,-144.00
1401,-128.00
1402,-56.00
1403,40.00
1404,104.00
1405,160.00
1406,128.00
1407,72.00
1408,-24.00
1409,-112.00
1410,-160.00
1411,-144.00
1412,-80.00
1413,24.00
1414,120.00
1415,168.00
1416,160.00
1417,96.00
1418,-8.00
1419,-112.00
1420,-176.00
1421,-176.00
1422,-104.00
1423,16.00
1424,120.00
1425,184.00
1426,192.00
1427,128.00
1428,0.00
1429,-120.00
1430,-192.00
1431,-200.00
1432,-136.00
1433,-8.00
1434,120.00
1435,200.00
1436,216.00
1437,160.00
1438,32.00
1439,-112.00
1440,-200.00
1441,-232.00
1442,-176.00
1443,-40.00
1444,112.00
1445,216.00
1446,240.00
1447,184.00
1448,64.00
1449,-104.00
1450,-208.00
1451,-256.00
1452,-216.00
1453,-80.00
1454,96.00
1455,224.00
1456,272.00
1457,232.00
1458,96.00
1459,-80.00
1460,-216.00
1461,-280.00
1462,-248.00
1463,-112.00
1464,80.00
1465,216.00
1466,296.00
1467,272.00
1468,136.00
1469,-48.00
1470,-216.00
1471,-312.00
1472,-280.00
1473,-160.00
1474,48.00
1475,224.00
1476,320.00
1477,296.00
1478,176.00
1479,-16.00
1480,-200.00
1481,-320.00
1482,-312.00
1483,-192.00
1484,8.00
1485,208.00
1486,328.00
1487,336.00
1488,232.00
1489,24.00
1490,-184.00
1491,-328.00
1492,-344.00
1493,-240.00
1494,-32.00
1495,184.00
1496,344.00
1497,360.00
1498,272.00
1499,64.00
1500,-168.00
1501,-328.00
1502,-368.00
1503,-280.00
1504,-80.00
1505,160.00
1506,336.00
1507,392.00
1508,312.00
1509,112.00
1510,-136.00
1511,-328.00
1512,-392.00
1513,-328.00
1514,-136.00
1515,120.00
1516,328.00
1517,408.00
1518,352.00
1519,168.00
1520,-104.00
1521,-312.00
1522,-408.00
1523,-368.00
1524,-184.00
1525,88.00
1526,312.00
1527,424.00
1528,392.00
1529,216.00
1530,-40.00
1531,-288.00
1532,-416.00
1533,-392.00
1534,-232.00
1535,32.00
1536,280.00
1537,432.00
1538,416.00
1539,256.00
1540,0.00
1541,-256.00
1542,-408.00
1543,-416.00
1544,-280.00
1545,-16.00
1546,256.00
1547,416.00
1548,440.00
1549,312.00
1550,56.00
1551,-224.00
1552,-408.00
1553,-432.00
1554,-320.00
1555,-72.00
1556,216.00
1557,400.00
1558,456.00
1559,336.00
1560,104.00
1561,-176.00
1562,-384.00
1563,-456.00
1564,-352.00
1565,-120.00
1566,160.00
1567,376.00
1568,456.00
1569,360.00
1570,152.00
1571,-128.00
1572,-368.00
1573,-456.00
1574,-384.00
1575,-168.00
1576,104.00
1577,352.00
1578,456.00
1579,392.00
1580,200.00
1581,-80.00
1582,-320.00
1583,-440.00
1584,-400.00
1585,-216.00
1586,72.00
1587,320.00
1588,448.00
1589,416.00
1590,240.00
1591,-24.00
1592,-288.00
1593,-432.00
1594,-416.00
1595,-256.00
1596,8.00
1597,272.00
1598,432.00
1599,416.00
1600,272.00
1601,24.00
1602,-248.00
1603,-408.00
1604,-424.00
1605,-288.00
1606,-32.00
1607,216.00
1608,400.00
1609,424.00
1610,296.00
1611,64.00
1612,-200.00
1613,-376.00
1614,-408.00
1615,-304.00
1616,-80.00
1617,184.00
1618,368.00
1619,424.00
1620,320.00
1621,104.00
1622,-152.00
1623,-352.00
1624,-408.00
1625,-328.00
1626,-120.00
1627,144.00
1628,336.00
1629,400.00
1630,336.00
1631,144.00
1632,-112.00
1633,-312.00
1634,-384.00
1635,-328.00
1636,-152.00
1637,96.00
1638,296.00
1639,368.00
1640,336.00
1641,168.00
1642,-72.00
1643,-280.00
1644,-368.00
1645,-328.00
1646,-184.00
1647,48.00
1648,256.00
1649,344.00
1650,336.00
1651,200.00
1652,-16.00
1653,-232.00
1654,-336.00
1655,-320.00
1656,-192.00
1657,0.00
1658,208.00
1659,328.00
1660,328.00
1661,216.00
1662,24.00
1663,-184.00
1664,-296.00
1665,-312.00
1666,-216.00
1667,-24.00
1668,176.00
1669,288.00
1670,296.00
1671,224.00
1672,56.00
1673,-136.00
1674,-264.00
1675,-288.00
1676,-216.00
1677,-56.00
1678,128.00
1679,256.00
1680,272.00
1681,216.00
1682,80.00
1683,-96.00
1684,-224.00
1685,-272.00
1686,-224.00
1687,-88.00
1688,88.00
1689,216.00
1690,272.00
1691,216.00
1692,96.00
1693,-64.00
1694,-184.00
1695,-248.00
1696,-208.00
1697,-96.00
1698,48.00
1699,176.00
1700,232.00
1701,208.00
1702,104.00
1703,-32.00
1704,-160.00
1705,-216.00
1706,-200.00
1707,-112.00
1708,24.00
1709,152.00
1710,208.00
1711,192.00
1712,120.00
1713,-8.00
1714,-128.00
1715,-184.00
1716,-184.00
1717,-120.00
1718,-8.00
1719,104.00
1720,176.00
1721,176.00
1722,120.00
1723,16.00
1724,-96.00
1725,-160.00
1726,-176.00
1727,-120.00
1728,-24.00
1729,72.00
1730,144.00
1731,160.00
1732,120.00
1733,40.00
1734,-72.00
1735,-136.00
1736,-152.00
1737,-112.00
1738,-32.00
1739,64.00
1740,128.00
1741,144.00
1742,112.00
1743,48.00
1744,-40.00
1745,-112.00
1746,-136.00
1747,-112.00
1748,-40.00
1749,48.00
1750,96.00
1751,128.00
1752,112.00
1753,64.00
1754,-24.00
1755,-88.00
1756,-112.00
1757,-112.00
1758,-48.00
1759,16.00
1760,88.00
1761,96.00
1762,104.00
1763,64.00
1764,0.00
1765,-72.00
1766,-112.00
1767,-104.00
1768,-56.00
1769,0.00
1770,72.00
1771,96.00
1772,96.00
1773,64.00
1774,0.00
1775,-56.00
1776,-96.00
1777,-96.00
1778,-64.00
1779,0.00
1780,56.00
1781,88.00
1782,88.00
1783,64.00
1784,16.00
1785,-40.00
1786,-88.00
1787,-96.00
1788,-72.00
1789,-16.00
1790,48.00
1791,88.00
1792,88.00
1793,72.00
1794,24.00
1795,-32.00
1796,-80.00
1797,-88.00
1798,-72.00
1799,-24.00
1800,96.00
1801,80.00
1802,48.00
1803,-16.00
1804,-64.00
1805,-96.00
1806,-80.00
1807,-32.00
1808,16.00
1809,80.00
1810,88.00
1811,88.00
1812,48.00
1813,-8.00
1814,-72.00
1815,-96.00
1816,-88.00
1817,-40.00
1818,16.00
1819,80.00
1820,96.00
1821,96.00
1822,64.00
1823,-16.00
1824,-72.00
1825,-96.00
1826,-104.00
1827,-56.00
1828,0.00
1829,64.00
1830,104.00
1831,104.00
1832,80.00
1833,0.00
1834,-56.00
1835,-104.00
1836,-112.00
1837,-80.00
1838,-16.00
1839,64.00
1840,112.00
1841,120.00
1842,88.00
1843,16.00
1844,-56.00
1845,-112.00
1846,-128.00
1847,-104.00
1848,-16.00
1849,64.00
1850,120.00
1851,144.00
1852,112.00
1853,48.00
1854,-48.00
1855,-120.00
1856,-152.00
1857,-112.00
1858,-40.00
1859,40.00
1860,120.00
1861,160.00
1862,144.00
1863,64.00
1864,-40.00
1865,-128.00
1866,-176.00
1867,-144.00
1868,-72.00
1869,40.00
1870,136.00
1871,176.00
1872,168.00
1873,88.00
1874,-24.00
1875,-136.00
1876,-184.00
1877,-184.00
1878,-96.00
1879,24.00
1880,136.00
1881,200.00
1882,192.00
1883,120.00
1884,-8.00
1885,-128.00
1886,-200.00
1887,-200.00
1888,-136.00
1889,0.00
1890,128.00
1891,216.00
1892,216.00
1893,152.00
1894,24.00
1895,-120.00
1896,-216.00
1897,-240.00
1898,-176.00
1899,-32.00
1900,120.00
1901,216.00
1902,256.00
1903,200.00
1904,56.00
1905,-104.00
1906,-224.00
1907,-264.00
1908,-200.00
1909,-72.00
1910,104.00
1911,224.00
1912,272.00
1913,224.00
1914,88.00
1915,-88.00
1916,-232.00
1917,-288.00
1918,-248.00
1919,-112.00
1920,88.00
1921,240.00
1922,296.00
1923,272.00
1924,136.00
1925,-64.00
1926,-232.00
1927,-304.00
1928,-280.00
1929,-152.00
1930,56.00
1931,232.00
1932,328.00
1933,304.00
1934,176.00
1935,-24.00
1936,-216.00
1937,-328.00
1938,-312.00
1939,-184.00
1940,16.00
1941,224.00
1942,336.00
1943,344.00
1944,216.00
1945,16.00
1946,-200.00
1947,-336.00
1948,-344.00
1949,-248.00
1950,-16.00
1951,200.00
1952,344.00
1953,368.00
1954,272.00
1955,64.00
1956,-184.00
1957,-344.00
1958,-368.00
1959,-280.00
1960,-64.00
1961,176.00
1962,352.00
1963,392.00
1964,304.00
1965,104.00
1966,-160.00
1967,-344.00
1968,-400.00
1969,-320.00
1970,-112.00
1971,144.00
1972,344.00
1973,416.00
1974,352.00
1975,152.00
1976,-120.00
1977,-328.00
1978,-416.00
1979,-368.00
1980,-168.00
